# Wohnung Kauf from immoscout24.de on 2020-06-25
ID,pulldate,publishDate,Miete/Kauf,Haus/Wohnung,address,city,postcode,quarter,lat,lon,title,numberOfRooms,livingSpace,contactDetails,courtage,balcony,builtInKitchen,garden,price,privateOffer,floorplan,from,ID,url,Provision,Hausgeld,Baujahr,Objektzustand,Renovierung in Beschr.,Bundesland,EUR/qm
118487776,2020.06.25,2020-05-18T12:18:22.000+02:00,Kauf,Wohnung,"Volkmarode, Braunschweig",Braunschweig,38104,Volkmarode,,,Sonnige Terrassenwohnung mit Garten über zwei Ebenen in BS-Schapen!,3,103,Cakir Immobilien GmbH,YES,true,true,true,269000,false,false,001.533347,118487776,https://www.immobilienscout24.de/expose/118487776,"5,95% des Kaufpreises inkl. MwSt.",120 €,1999,Gepflegt,,Niedersachsen,2611.650485436893
119676690,2020.06.25,2020-06-17T18:36:10.000+02:00,Kauf,Wohnung,"Ravensburgstraße 1-7, Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,52.28686,10.54055,Attraktive 3-Zimmer-Wohnung mit Balkon in Braunschweig nähe TU,3,74.4,,NO,true,false,false,199000,true,true,009.0f9dd1f2-db55-466d-97ed-9f589f7b5c7a,119676690,https://www.immobilienscout24.de/expose/119676690,Nein,,1973,,,Niedersachsen,2674.7311827956987
119118505,2020.06.25,2020-06-03T14:02:31.000+02:00,Kauf,Wohnung,"Mühlenstraße 0, Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38112,Lehndorf-Watenbüttel,52.30904,10.45411,Moderne 3-Zimmer Ergeschosswohnung mit großem Balkon,3,78.5,JO. WOLTER Immobilien GmbH,NO,true,true,true,210000,false,true,001.659746,119118505,https://www.immobilienscout24.de/expose/119118505,Nein,340 €,1967,,,Niedersachsen,2675.1592356687897
119207902,2020.06.25,2020-06-05T12:56:05.000+02:00,Kauf,Wohnung,"Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38116,Lehndorf-Watenbüttel,,,Lichtdurchflutete Maisonette im Kanzlerfeld,4,98,Engel & Völkers Braunschweig Immobilien GmbH,YES,true,true,false,275000,false,false,001.5524374,119207902,https://www.immobilienscout24.de/expose/119207902,5.95 %,360 €,1973,Gepflegt,,Niedersachsen,2806.122448979592
117127674,2020.06.25,2020-04-08T14:54:17.000+02:00,Kauf,Wohnung,"Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38112,Lehndorf-Watenbüttel,,,Wohnen mit Flair in Braunschweig! Charmante Eigentumswohnung mit Terrasse...,5,130,Volker von Wülfing Immobilien GmbH,YES,true,true,false,369000,false,false,002.01002849788,117127674,https://www.immobilienscout24.de/expose/117127674,"5,95% vom Kaufpreis",,1905,Neuwertig,,Niedersachsen,2838.4615384615386
118752475,2020.06.25,2020-05-25T14:57:22.000+02:00,Kauf,Wohnung,"Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38112,Lehndorf-Watenbüttel,,,Wohnen im Grünen - Moderne 3- Zimmer ETW mit Süd-West Balkon,3,87,Rüdiger Grußendorf / Immobilien & Finanzdienstleistungen,YES,true,true,false,249000,false,true,001.15297478,118752475,https://www.immobilienscout24.de/expose/118752475,"4,28%",298 €,1994,Modernisiert,,Niedersachsen,2862.0689655172414
119709435,2020.06.25,2020-06-17T12:09:28.000+02:00,Kauf,Wohnung,"Westliches Ringgebiet, Braunschweig",Braunschweig,38118,Westliches Ringgebiet,,,"Lage, Lage, Lage! Schöne 3-Zimmer-Eigentumswohnung nahe der Braunschweiger Innenstadt",3,97,nowo Immobilien GmbH,YES,true,true,false,278000,false,true,001.49509,119709435,https://www.immobilienscout24.de/expose/119709435,"4,76% des Kaufpreises",,1978,Gepflegt,,Niedersachsen,2865.979381443299
119214610,2020.06.25,2020-06-05T15:35:23.000+02:00,Kauf,Wohnung,"Westliches Ringgebiet, Braunschweig",Braunschweig,38114,Westliches Ringgebiet,,,4-Zimmer-Maisonettewohnung mit ca. 109 m² nahe der Oker in Braunschweig - Westliches Ringgebiet,4,109.49,PlanetHome Group GmbH,YES,false,true,false,314000,false,true,001.76007,119214610,https://www.immobilienscout24.de/expose/119214610,"5,95% des Kaufpreises inkl. MwSt.",255 €,1955,Gepflegt,,Niedersachsen,2867.841812037629
118153701,2020.06.25,2020-05-08T18:34:36.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,"Über den Dächern von Braunschweig, wunderschöne Maisonettewohnung im östlichen Ringgebiet",5,205,Sabine Wittbold Finanzberatung,YES,true,true,false,595000,false,true,001.14278585,118153701,https://www.immobilienscout24.de/expose/118153701,"4,76 % inklusive der gesetzl. Mehrwertsteuer",500 €,2004,Neuwertig,,Niedersachsen,2902.439024390244
119463083,2020.06.25,2020-06-11T15:41:36.000+02:00,Kauf,Wohnung,"Veltenhof-Rühme, Braunschweig",Braunschweig,38112,Veltenhof-Rühme,,,Sehr gepflegte und moderne Wohnung in toller Lage,3,74,aldacon Gesellschaft für Immobilienvermittlung und Consulting mbH,YES,true,true,true,215000,false,false,001.16037819,119463083,https://www.immobilienscout24.de/expose/119463083,"7,14% inkl. MwSt.",232 €,1991,Gepflegt,,Niedersachsen,2905.4054054054054
